[15SPZKFQSqqPyNhoD4z5VeFqQekqi5f3Dj;3484748,14DPKQxH2qJp87kTjKnK6jGF3hGPtJTwpE;1050000]:[1Cu31G8VcSCN2NGBFLGDyc4h1MdaDyY84Y;1534748,19PeWjtpiVS8cCk8zegFKZNT4JFopxzU68;3000000]
[12cJXqGve81CqAVQVeoyMDkYvYHuyMs7Un;1001000,1D2r1dRt6zPdETJyiSW5LCQWD8TcFsuCiK;1004702]:[1413qshmuCT4WKW61EBuRiL9oQ6M6WTAqr;1855702,1MfFaiXMLTmpU2dpBTAba5bLPiPBTE9C7o;100000]
[1NLxEDSbocp7GgrxormwJ3hhuGZbSZ6yrF;1950000,1DRowsCpq2M62Kr3WA9sv9nQpVLVPQHC5p;286000000]:[1FNie7PNJKouaabb8JED4kU2kXWPEm41c2;1900000,17LXDhagDYASJZNYSyRuzYEuVpNTqq5rid;286000000]
[1Cywdsv72Nbd1RGL1ewxrcaQqdEYkPpERw;5950000,1HwVkYUC5rGcpN82aZfUo4RcTA5Aw1pRNx;5950000]:[1MXd5WdXTHhjrG7pd2ezBNATdjFk73RB51;1750000,1AeuY4LRgLGkPYhZyjnP95qa4qGUM2RRVw;10100000]
[16QB6dk8M4JyQ4SyJcmUb8WfVeSrRYdpmc;450000,14jtjYiCKvME4cQMhyHgCohXYmm6Nayg8n;1000000]:[12j8dAz79Fi1DC6oTXDKRCJB9G3vFaHYZW;1400000]
[1FKfoqiMCC7RzfkmnsKgi78gWpgeESiSix;950000,1AgqLmFUHrEufG8KtAFdQFh5HZSSuqntqX;100574014]:[16fNYp6j13dQb6t7pPS4KttDqGeqqT39np;1474014,17JcXEuabbBzX6zQHDU7WKiWwfiuMJpSqr;100000000]
[1DfM5aHCJHEFfchEsEu63MW98XBteJUax8;20530412,1DfM5aHCJHEFfchEsEu63MW98XBteJUax8;217646660]:[1ET3zvkbtL75umQffepRKQ4vbp9vAwfkPg;237000000]
[1Mw9iSn5ua8YZsQpXrRWzYLgVLEtMx5Zfb;100000,1Mw9iSn5ua8YZsQpXrRWzYLgVLEtMx5Zfb;2143000000]:[1PeGxnbSXDRqk88Vs2GStNVRV2RR3R16hY;2142100000]
[1EqnP3GFh5aUmrLvPmK45ZbEH4XtF8SqBX;8000000,1EqnP3GFh5aUmrLvPmK45ZbEH4XtF8SqBX;102000000]:[15ivHGPrgCMu1z2doCBFdjGULseexWeVYe;109000000]
[1NsXdaK4uj3NNhKvTyRjJKgWXcNLUnE31c;5000000,1Q78RkkSwk2mANkz6NrCPnzzDQazeAqEza;1078921]:[17xAdPbCJG5qGavcWGPjpgGtUS911Y6p8x;1028921,16SjP5PMrN2c4sgcYygibPC6713FEZg5fS;5000000]
[1GfQWSqY5YAdGUtaESBtp5Xd8Be4sdjFv;12959905,1GfQWSqY5YAdGUtaESBtp5Xd8Be4sdjFv;16089627]:[1AqpbWyj7g5RHBxJeQuZ75WffXmdMFn5qP;28999532]
[1AzBMruz8CYyJ55wJ1z9q9aAKnDMub1337;10000000,1ArKsRZVtXoeyNq3ekdeBzoZEWtizdEuXQ;10000000]:[1CvgEqZkhiH3uvHnYwrL7rfrPgV3TbgMsh;3950000,1ND86nE6dfrSzNeQXHMrcDGpQEvvNdPDEv;16000000]
[15revGDHE7mH2sXdp42oq9zH8bKf3RWQm5;1141266,1AaKrR18sYtnGkLGVLMc9Sb97PR2rzBTT8;1450000]:[18egCxmCNvbY7PtZ89gvXB3B5bcK5VmcA;1441266,1FxKayQjrpKQFX9CTUqu7jqxt8NaAfS44P;1100000]
[19cFRhSd2juugr4rFfLBG44foeTvmcSy5w;1250000,15afJzhpY8k2riqaKptscVrJC6hSpjdNqD;9950000]:[1NabLc9XepozNbkjCCWeo4ixV6uqiFFV8W;1150000,15uq2RCAJSt5CiXdBGL3kkSGfpueahjU8T;10000000]
[1M8cprHgAh6dRdDYyq3q9pduNCqwmATXTW;129000000,1FtL8edS2a35Rh7dj3sd6K69WFCie3Q6vJ;56000000]:[1GPecqAyWQ8Ln2g7f1KnahHA36aTZ3dg1M;185000000]
[1H9UFNXiyM5Z9EncM2uNPrQJ4FffzNEvqF;5358503,1FCvRYF5Yd5F4P4AkvDmUfsbyPLETpoNE1;1510517]:[1CZ65BDmkFV43qkyS4Ex5bkYUUEHuC3Tj;1819020,1FgzHnR6FFQkhFx9QcYpi2d9YwpHA13SoG;5000000]
[146aTGKWQhfeZfWjHp7DZzj5KirN54vxKh;1000000,191idSq5mAeuDQnzh9uh9nwcztUaBpWXRc;1885688]:[1GsBxKG9VZGZsBDVQ1DPuCv6Ljf3Vn1XGS;1835688,1NpwvY1ragqgjwwKCaE2aUKfS8yXpMtxyd;1000000]
[1Mdfzeex9sgwbLfqqZbitdyPLSgEHQhrqp;2000000,1ERQfHHUNSwt2evnQ9ycscKstnmAVGG115;2000000]:[15tgT2iR5b75smdby4N9y6PYqBGrvWV9xA;4000000]
[1GSpMMXi83cpXWARU7YDNUbTQPQocax2D6;100000,1K6Rn9jQ2FYBzhWzBBcpdQUPsce6WEnnAZ;2000000]:[183PqnL8S27Kiyhroc46w6AwD7Tv27iasF;1050000,17qotTeLgiev6NvxmRxgoFrpbgdy5Vysg4;1000000]
[1AgwESN7RKNZtaqzbqu6kPg3RS6C2qCgHi;133772213,1AgwESN7RKNZtaqzbqu6kPg3RS6C2qCgHi;23000000]:[1LbDRQAT95uTeN4UB9xgek8MBqMtibUHXh;28,1LbDNoeRdJo6YZpWB7b26G4UeXJquFyevn;7,1LbD4DrmwVHtmZEDP1jrzLsVrvP2YBrms5;5,1LbCnvfPnv5BRFNEQLJXseASuj77qD7rqW;18,1LbC7AubsM2eGaFou9Ca74o1GSSZR2jg3k;13,1LbBXHDLtFWEu1YkRgjqBnq5N7eX3bBxi7;10,1LbAs8syC2FMB6E37Hzeni4SwTDkCH98i8;12,1Lb9xSzoHoAmq2UqKcgiUDySXfpbFSLgFZ;27,1Lb9wHJP4J7evc8opsjv9tLyJ3poACEwFb;44,1Lb9dG47DuFXoVf2ik7V1r6Z6AboJ93Eya;17,1Lb84tMLNEMmjaoJyxc84KRbPsAwd8GEGC;3,1Lb5S67dU3NmLTyRcGPykLHMUz2TJrW1gb;26,1Lb2i41YvQ4FDjUAVYavr53nzCUvqzfspo;29,1Lb2UL8adF72gRAf3n4QBXQTbmSH8E2rfk;34,1LaznpDaJi78fVps18uxiBgAVaBrn91SDX;21,1LazgWqroz26fUewxer2Jwz5XjVnH6A49d;8,1Laz7DS4yLtNcoe4BB3ZD6jhKsQLh3sgn5;17,1Lawq7SfVdjsUqmNmVuSt6y173S5JQfvdu;14,1LawKcALAm4hJ7sCvhmVjX73G9jxZzYFR2;10,1Lav8o773RuVXGkST6N4DzC4Cg5xmUzSYn;22,1LauVveG9nDviXt9wp42cXPLykZniKXXK7;34,1LatVFJkSuGP4ckSZEQFGiJqTPVPmbQBUU;17,1LasNtatbtBejALJZRAEdiLSvogGdpEkgX;13,1Lao3LdnzwLRDspvD8qzzdKy8K5MMZQq4R;33,1LanjPocoZf4ZByfYvDT8LMzrTLYSK4ppm;25,1LamPG8anhoVBTz9Xdem7rvB8ogUhoRdRE;40,1Laj4QE2hdWJqHKMnvW37vTuNKLUWTUD3L;37,1LaiL2E1pcyvQPdocrWT3Mh94p3UkJ5ibk;28,1Lah421kywyUCrobtTxGnY2hTn6sCoxdqp;29,1LaftDCFVmTigSsmpjp9KEKsrcrfaFFEDr;40,1LaffRA1n7ZDQ49E5pn229Ucq6iELX1EnD;9,1LabAoPG6y8bDEPdy6TgBnyiUiZWvpLstu;45,1LaaRmRg8Cg2NMc9nDQciL83rNcbaqEtya;5,1LaZczVsfLytNa4jjRvcW9jzXZfLY4gEvw;17,1LaZbXqMfLB5vV8c1odu8WJnAPoTUCBCHt;42,1LaYkG3DaRzgBQsggWc93FsEfb2uH5PCD6;17,1LaWyMu6heuMSUf6viAwM5LhuHQU7wvJYL;11,1LaWea355TF3scwG7MKZSLWGxpaLN7cySe;19,1LaU8PXSQXYDHWDh5H1H1z3XmpBNfQZubk;42,1LaQwRoXax3Pgptr3uGfbwtoFcqh3AD6cW;37,1LaQKquW7cpQfz9gBHnzPj49vYVwCLrjJu;35,1LaQAE1EpsGCcPYq7at2rs1xF3d2j8kRFF;19,1LaPezQ7Ec1igVfx7boDPeJ7Byo4FKPkr7;8,1LaPMCna6ivUoBGjYPvWtRZ4UKm1oiBswe;15,1LaNdCdQjTd9RhFcfLUWgL7Pc3o1Ci568S;36,1LaLvbdZHPLQjq5HNZekeh1afnKWLbraLH;7,1LaKQ4U6p47DrdFckTdM3UfzL7DPeY6asC;16,1LaJvXFV32FtVcRf2rjt6o5Emwff86gpzX;31,1LaH5RhmA18cX5oDR25auGxf3ZDmcbXeNJ;29,1LaGaMHengs3n2KLD9cPa3BhKtYEK1Kc4t;7,1LaGSaGWeZFJjRBUtJWWY5KjmbyZA1LqQe;9,1LaFgbcpeHX8itAq64XokD1dHZdFui3JRQ;13,1LaEhH5SUQcXaGUNhEnjWBgreJoyxGm5TH;27,1LaETn8sjvqqKetxmay6WweSzc2YcQS3bc;1,1LaDzaG4jvFfrrHTxUaPuVGoYJKjp8SXWe;31,1LaCu1jEXWgdkwSgKwXESFbYtXm2b51fEG;24,1LaBVjw59Abc7Y8reX4oi7mpcGK9Qis4WB;1,1LaA4qosygi6eiunHMoeErWajwmrLkdB7J;6,1La9nEf3XKjc8VJRWtLtxJNhQynjjEojaj;33,1La6Jsd8gMAJeetiMUGSNrLfWSjViT2vNz;4,1La5WESS5WAgS4D7Fmyb7HKewXcgY3y8hi;15,1La2Vt14ZSyaCjyfFbtL89TW1bCE6mzTAj;11,1La21bHeXEtycxXUg4zwnBem3AsiRzTKVT;34,1LZz7qsMsFGyFxG1A92R6EP7nYJ98UxA8h;4,1LZwzG4itn8r3tNj3PRQcNhCy1rRRvFQpF;18,1LZwqE2SKTuogFzVsCq6P1ehgFJBufv9ai;21,1LZvD8kmSMuDvrbVUHFpynBgChaZN1ifMZ;13,1LZv7pYf48fqFR6byNmsnzNzJccEcUsirP;27,1LZujxYgRDHyMmdZYd5NVokGAVsprsPTdV;36,1LZu7VSdTMuk1nrUVyfGRP6g7Ww2oEnRsm;10,1LZqg4Nvpws9UrAy6ke1KL6kwFLPbPeJFg;30,1LZq6zaD6zs1b5AJJWUV7SwDqS9qJNATLF;29,1LZpJY8Z5w82PSJaNH1SEY112ThFfgC8re;42,1LZp5hfQoA1xB29SgEzbAhcNz8RnnLsnVN;18,1LZmSAig4dorWDx9FUKEgcSvnAjApKhtw5;33,1LZjzDwpxcBTRtyMmYcbWE7M9fs7UtiG93;39,1LZiZBgYw2E6Lfvars68D2z5JXZWHaY65Y;1,1LZfPbbQgyw5r39PuVFLjhKkr9K29PYUu8;35,1LZfEJaVZQmJqqCv1hrGbgQQCv733QjWDy;34,1LZdDd627XKFWMwoA86RRK4z3cBz3d3nEV;39,1LZbtBZ3uh86eab7FMWUiRa7poM16xUcDR;36,1LZa2dDJMWrF8T92Bey5PwjWhquDqYyRzq;4,1LZZPCQZyMb9UffmaSAQA2xg5JF4tXWsys;26,1LZUQzfAVmeF2vxmUpTcitLjSJQsgdJkxm;37,1LZTbc9XZbziH4X5PgxS7NsrrL7if5keWN;17,1LZRYYTKbheAWVBJY3oVqrLnzFph1LDrdu;41,1LZQ1Kdx14T8Ju6YVoKHSmwMiTvhGyTozv;25,1LZNzo1TCRDtYpKMnuEqow76DYREMp2C2D;11,1LZNp8D9TbWvh2JdTSofcF7e1ebC22XkAK;28,1LZNmjwNfu5m4hQcfMXRdC17uoijjjXKkL;23,1LZNJcPdfpiD9fspUyd1ZCUyphLUKdbgf8;39,1LZMp3QPh5BiwrP2PK3dgtQjw5hWrTxNqE;35,1LZLNZjSKqmW5MjEAczjnmVNAg1mW5bwo1;11,1LZKiZiKdx4uxH8yZtG8jpjpGMUNCaXD7i;27,1LZHs5kwPbFdSSiYs8tMGJCCXVjRAP7xVH;5,1LZFnCyrbMMX5rtqH8ESmvdStP248Gu7J1;20,1AZUPm5PC5QguquNsBg7HhWUYz5dfm2nU9;156720082]
[1N9y3DST33kw9YigYiejVU3PtY5HBLf6BY;2873888,1Aypr5WU37aRWbqxHp8Q9cFciCfrX8Ufti;10402437]:[1DJC4nkrUjxzWBzg2vAtWhLPrnRRj4V31g;1116325,1KDt7LmQ29XpWChjg5hEUBurouadaKBRJP;11160000]
[1PPdDA2hvSjqwwGcDZMBMjbjwGrRAjYaqi;551000000,1KriAneThH9J7RTZdyiUsX2tG475uyFdJQ;746000000]:[1J441B1gWkiydHYU4WyYEnUjGuRXJXSqe2;100000000,1Q6JXVELe7hfHVRJtaqPMURVU8HpLJkhqJ;100000000,1FZS9qcYTac4AqVFTsdHcLaY6TiSDyaiyc;10000000,1ApQ87FJbjQCxNxwsHgvkYPEwfRhdvj3mE;103000000,15aWXvgVzZNjZDmVxFxQxKu6Bs9MUYJcuF;53000000,1KUyGJssZvUeaJYVK2nWR3GFNo76MANqjg;100000000,1NrNJJWw51gHrPf9H3j5i1ZPFcmdzCsEvL;7000000,1BumKa7MvpBMBmReU2yQ4kz9RokqArzwQe;106000000,1xNfdWaLhWjxsGFMfPMF1JHtJnjmxnTkJ;45000000,1rLB3NxwHLkUVtmY7631nFToAqZccsrBq;2000000,1KUhR2KcAVmhBPtDz1FQL2EnsLB1qhxq1u;10000000,1BoXoH54xVm6swiCWfQpQZkZTQwjW1H43z;146000000,12fnTwyQ8hPB4f1KVeThxcKNnCcExSc6rv;1000000,1F2ocnA92FTFn6bF8e74VbeQPKfcToiGyu;100000000,1NPyJm3paXVhbx1gbn2SMDgcmKasdmhPPf;100000000,14TgJwrN8itVkB2tPjxMMvcRYBx3rw5mgF;311000000,1HvCDCZXeH9GjoTyhFkkPhc9NMzLw9URrf;2000000]
[16dNwG47GD3pJdaWGmbU4WvEWy4Fh8jii2;5000000,16dNwG47GD3pJdaWGmbU4WvEWy4Fh8jii2;100000000]:[15czbJH3Vfn8xTjqUKjF4WPYujRwJFTSUP;104000000]
[1NdGz4W1ghT1Zn73to797aVn3isPfc4wqq;100000000,1NdGz4W1ghT1Zn73to797aVn3isPfc4wqq;100000000]:[1HD1HxELmkb1XQFieUBQiA5so5MbTNweE9;200000000]
[1H3mnLz8sw2LtbEmXhm9DKN3bozMZyWyC;1800000,18mvuNEq81ybDLqsD9rz1Mz1NCY6jhf199;19900000]:[1FVhmNELeuK1FGGb4vDVzqMNTwT9Mau8XA;1690000,1Nqr3MqVyUp6k3o3QPePAdn4Yg4tzgB9kw;20000000]
[1NU9jBngxkdfwVETPanuC7pTsnkbrJfvMM;4950000,1Q3bMmaBnhBXVeTP6mvqKbVNQuaYD1Higc;1700000]:[155iPT57NhifpMJmhbKSixtEeh9uXNbh7x;1600000,1CWJ4aT24F29ZzBYpEzxRrsBkdQNQZQhm1;5000000]
[1BuqTCZLKhwikYiidjzy7pqwizWspCrsJY;104000000,1BuqTCZLKhwikYiidjzy7pqwizWspCrsJY;100000000]:[174aWZGHwKRjLvmproCjjnjHygMayZjo1v;3000000,16MmuHRX9p7iJdHWigAdzfWwLkN28qS17j;200000000]
[1EVL5fjsXky333Tp6TJCwMddEKeJnYebM1;1283000000,1FM32pHdR6GA6L6V9YzvqMigtNX3huDmfA;18449000000]:[1GB7Sfqs7Mwrntnr4C9MasvJcqXjGQ97ut;95000000,12uvM3vRUDGwdLYcuH9QhE2aDx3HYz8EHt;19637000000]
[17YaYU7BMoF3TTcptW4eFwDWY6zUbimmZD;1000000,1Kk6oFwhNpVD978t2PHx8bch1PCZi42ZkY;1000000]:[15S2ERdp7CbuK1GkfiUD5DN5t2koBAp4RE;2000000]
[161ifYgs6qA4ERovKBs97nfJB3KVQDR7MB;525000,1JfjSL3gK8xYZDdzqntw7o1nfGGjtCznpy;197860000]:[12v5bfftsXB3n4rrm4eH4AiGE4SNBWmfLe;1285000,1PmWaR5jZ3EDXpAgcBweuSGAU1eAnvbzCZ;197000000]
[1EtavjJjnZT6iS82A9rzevoqKFFEtSR5Km;2000000,1CRdXsRtBYYT5ZfSLQofAEshVeWXGAdip6;2000000]:[18cGWzpSMqrtsPG8wvzKHxL4yoCGorh5Sm;4000000]
[1N12ViraPsCKtfbsiwXpGntGNXWJLyX38z;1420073,17jJCzcF4DTv8e1DuKmAWydvsC6hUzeiMg;1750000]:[1KZsdPSzpPN7Y6kqt6RWcD53qWDcWkhNoG;2170073,1Pz4zvAJcH6FCVmtxWC4EQMFVLzE55mPV;1000000]
[13Y3tzT1ye1vJargvciiYhcePyaihdzKW5;10000000,18ojbxrwXhE9fK4n8JemvTGzLFowpYF6zf;10000000]:[17rERmicC498KaiXUeCQ7FmkDDgLEgi4dt;4950000,17ny4PnjRf7MwPdHDup7YhFqkKscVfRtKP;15000000]
[1Bsp8z3ZLmQMzsxLxTaubuZzYSBrVyBDbe;300000000,18ZcFid7TdBREvod8cu8sgioBeoWarDYir;100000000]:[13R9ziBNry4vT9PxPC69586TkyMG15yVWV;1160000,188A6ikR7PZACu7VDQm8k9PEdyfthsixc;398840000]
[19nLCPgB8d175vqPTFZvT9HGMn1A7cHNow;1000000,1sfDcGaA3B9duCZHRnwEzLYKsBBabz7p2;103000000]:[15sH2y6VeiqFyvvKRRkfScVGRFo5n7XawU;103000000]
[1Nks3fCjc44BJWLijJBWxxP1QBVWGpqpND;102000000,1NeScuWhYagSybQ5KrVPpsK7Srm6hiAo1F;9000000]:[1MnQm1sjM2MkBfbD9Tn6DmHQcWzbSpDYxx;1000000,1EMXSWPUKQchBBwv3k7VfXmwsR4sXuGjTU;110000000]
[11R8AR1BZq8Ej8MHxedEEdPMpNuToe7ti;10000000,12uV1CUpPUqnrJFcqt68eEnbKkS9hnLN36;2050000]:[1EFEF6GUpmBgymCxzYQszYtQrEybi8VBco;2000000,1Zyi18a5z14oNR3ygDL4fQcPTq4UWgvVh;10000000]
[1GWGEeQLP1jTutwDE4wuooVMwYe9WZ6N3Y;1700000,1AdriaXvHcToNJyqVtng42KiqJJA3GGAUA;100000000]:[1i1duqKAh7ZNDnyUoUrxyH8Eir34dqgKw;1650000,1AirtqvppXiuzHNQ7gb3QockjrjWCxuxjS;100000000]
[1MR8apC4aAKc6NXQfVUL6N8QsenYTCDTxD;1300000,1BGFeiokxDK1gz3szvCwJB9QJtus34k323;64800000]:[1LBzCrfPUvrWqv23jLBb4Co9tViKNKn1kv;1050000,18tHNRrn6eRpgf3Ai5FCzZ92u5QTpuobka;65000000]
[1N3frV9sMoTSXbajUoz4qMs8pWjN4Mg5wm;2007838,1Cbkkfpf3Sp2uvhUhmNQAmWMLVqzq1wZSn;1100000]:[152LQecS2BikAV9FN7Dq4mJSDM9XfFuPAw;1107838,1M5vmqXAWW3p8s3mUQY7HF8N4FAHnuThXn;1000000]
[14T11pt8a3iwMYkN9FBU8kdpdTcKnhdw2N;3989000000,17dQ2CXA6yrNH846MCwkceNF8QyNoLMXqg;14447000000]:[1PTk9A38sVghXo1J4ySKQYDVwdFLCnzSHq;388000000,15tgTBzmhUncP1WjY74XtiWDEdMiBnfhaa;18048000000]
[1FMGrYLqJNYyFpgwzVTRBDvs4fvkwtVyuT;1000000,1FMGrYLqJNYyFpgwzVTRBDvs4fvkwtVyuT;1000000]:[1Eq3y6mBN9s4SMwwdbaoqPdA9DDE8KBia6;950000,13wmR5boSzDqTUE2JuJSQUY6bM8NP3tq6K;1000000]
[13Rfxe4JFy6SNhbLsF7rXNiCvAD134FVP6;101000000,13Rfxe4JFy6SNhbLsF7rXNiCvAD134FVP6;50000000]:[17QypHnKnndDdmcy5iDFpQ56CVABPqfzFA;151000000]
[1FijUt4z69DCrWeefJ1eRZRdshxMJ5zhji;1450000,12CDGBSqyRYP33uyuxmtD6KQgJcPgkGDQk;20000000]:[1GvLx3xLPH3cNJJUD8QhAExich753Axfok;1400000,1Yt9F7FfLafv68Nw2G4sP56iiMrf56QxK;20000000]
[1Arnong21862UuQzL2AKa7iy8E6fp2m813;10000000,1LoiDPdCsZnWtP6h5nnv2G7Sr8D7aZ7ggE;10000000]:[1GN8bckXPbBhvm1M74jXpW5jbp1Fb8nWyq;9950000,1Fun5WPYK17PKHbsAdZ8MssVyyVZb7gs3S;10000000]
[17zkcoJ9v25fYLy4bePMS2wCGjKDte5tii;2636000000,1LDNWozfQCjtVeU3NgfxCyYeKQXovXJ89m;4727000000]:[18VT9Cvzom3L9WATtQwsP2UuRiQfehfd9L;1651977727,1kqWCwbxVS5dY8GU4PqBqHusUYKxv7Uc9;5711022273]
[1CtsdBgJcZSKXDYm1amaKWhTH9AgAYWmSX;110000000,14q6n3whjQ6FptXqPRPZNRNk49geYJSG86;12000000]:[1AznzrN76yqgYxwfUvMWzebxRYTkkNdJy8;2000000,18W6xMAFaMThbGdmB1G4amcvibJYeVKqF1;120000000]
